itemId,userType,personId,accountId,serviceType,parkName,parkCode,parkLoctionType,state,parkLoctionNo,vehiclePosCount,startTime,endTime,cardType,cardTypeName,balance,operatorId,operateTime,operateName,operateMoney,attach
6464c5ec78f74c49b66c92029545e65f,9dfdf2c4ee9411ea80bd0897986a29bb,150ac2dd8d2146fb943b0c56919369f2,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-08-10 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
1eb6b8fb6da948fba68a16e34fc47d27,9dfdf4a3ee9411ea80bd0897986a29bb,5ed3c692a6ba4702a3066fe4a2f06ea1,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-28 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
247a04933a4b44c1be0135786f7b3d7f,9dfdf2c4ee9411ea80bd0897986a29bb,dd0ce4e133f04b3eb80ad2baa6df103b,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-05-10 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
2777a0b9cfef45aab8e3cd4006779330,9dfdf2c4ee9411ea80bd0897986a29bb,ca8557b06af848c5b6136f41cc10916b,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-09-25 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
300972cba8424e1385e23bcd8b1c510d,9dfdf4a3ee9411ea80bd0897986a29bb,97db269635774737a03597a62b28d387,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-11-09 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
3db53d9e2fb34472b98c03afb3d3aa0c,9dfdf2c4ee9411ea80bd0897986a29bb,3379851d58c64213bc61156bae259129,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-10-19 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
43dce3f5ed374bd7b4ef85f0d4b5243c,9dfdf4a3ee9411ea80bd0897986a29bb,f71953501f804e08866e80cba7d5117a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-03-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
4756c4d2a7c24b63a27b4dfcd39b0486,9dfdf2c4ee9411ea80bd0897986a29bb,f9cc131e5c5d43328382d566c71adbdf,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-03-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
54ca705eaa904856853a63f1633e7d5b,9dfdf4a3ee9411ea80bd0897986a29bb,b5b6f5c7fe4f491c901f1d78d585e29d,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-02-02 00:00:00,2022-01-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
5adb63c3d2cc49f5b197b7e4259cdb01,9dfdf2c4ee9411ea80bd0897986a29bb,3dbf41c076b44bb2a950a40b66b846f9,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
6820ddcbc7ec46d087b9a5af4ca1b6b3,9dfdf4a3ee9411ea80bd0897986a29bb,b51f089db99d4dc3b4fd9802ce321dac,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
6851ae1afce74e0d81efd83c80973c45,9dfdf2c4ee9411ea80bd0897986a29bb,8255ed79fb434602bfdb078f6e225585,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-03-03 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:29:04
6a2e3f8c7ec24cfa93aea9edd2285821,9dfdf52bee9411ea80bd0897986a29bb,d725b1e085ca4c4ab9ff6a4833b957b8,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-08-20 00:00:00,2022-06-30 23:59:59,月卡,外部固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:32:04
69a59bcb14284c72bd9e760edbb0796e,9dfdf4a3ee9411ea80bd0897986a29bb,8844005b896d4bc3a12dd33507038d43,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:32:04
6f85033e09f14e27a76c9d3fa8956c9f,9dfdf871ee9411ea80bd0897986a29bb,a819be308b5a44049aa33753888905dd,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-09-01 00:00:00,2021-12-31 23:59:59,免费卡,免费固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:32:04
68c001917c59418abb82a242275d3482,9dfdf4a3ee9411ea80bd0897986a29bb,37e33d576e7a47e787e5ec66d29d9837,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-02-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
690f68e782bc40f18c361a61b25255cb,9dfdf2c4ee9411ea80bd0897986a29bb,e4a744da8248493fb9793051fdf3bc49,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-09-15 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6bc09ab6d73e449bbdf806a1d71cb1dc,9dfdf2c4ee9411ea80bd0897986a29bb,6af9d8077d2d443a8d5fce274538cac8,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-05-20 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
693c2c1c567e4857a76dc447d8739ad0,9dfdf2c4ee9411ea80bd0897986a29bb,a2814414afed445393f8903493ac243a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-03-25 00:00:00,2021-11-30 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6add9c251ffe4b9389f92aa03469c7b5,9dfdf4a3ee9411ea80bd0897986a29bb,3da32525527c4bb4bd3c1bbff0e398c0,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2022-06-30 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6bc266b312c9490aba3bae06703e8d16,9dfdf4a3ee9411ea80bd0897986a29bb,840b4740a40144de95c225f3555e663a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6e4c0d60d57a477aba794da799a96224,9dfdf2c4ee9411ea80bd0897986a29bb,f5d93e1e17834921b2eb278d7265de80,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6f1890d013c24a3b9a83f927b22a37e1,9dfdf2c4ee9411ea80bd0897986a29bb,8e435cf479a244bd983ce0395226e367,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-12-17 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6f9862fff22242d5a92c497f0f46aa09,9dfdf4a3ee9411ea80bd0897986a29bb,7e704b88420b43f48b8815280e1b4b03,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2022-06-30 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
7173f8e31b084f988a9a6d187d173139,9dfdf4a3ee9411ea80bd0897986a29bb,73494a2066d647ec853d9a33330fc199,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
760e520c1b964a1db211df36ab2e114b,9dfdf2c4ee9411ea80bd0897986a29bb,489715320de1449790eb609bb25bb506,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
7acea077533d4fe7aec74e8d8f07dea0,9dfdf2c4ee9411ea80bd0897986a29bb,01302a9b972b4af9b02f7bf44830ade4,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
7b19e8ebe3504d8bbc94867e51c149fa,9dfdf4a3ee9411ea80bd0897986a29bb,ae8ce328ff5043799e068f880e68bcac,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-03-03 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6d7a97513ce54d119ec9bb43ecea9873,9dfdf2c4ee9411ea80bd0897986a29bb,c19d3b1320a74a5aa44ca28e79d24b48,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6f6ff1eca2fb4da9be0afdbd1449c983,9dfdf2c4ee9411ea80bd0897986a29bb,b6ca2cd14993498598b3832beabc8f0f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6ce3ee122e3a48278d49e60062350a2b,9dfdf4a3ee9411ea80bd0897986a29bb,92a536d159134ea18617e45b01371db6,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-11-08 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
70a67e4ce0b944fe8bd035b8e2f50a86,9dfdf2c4ee9411ea80bd0897986a29bb,f5f13c29f75443138f6a77f76ab97fca,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-08-12 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
72110e99e5f3448cb1797bd1b3a432ae,9dfdf4a3ee9411ea80bd0897986a29bb,2023bf6815284087955cb65dd8744713,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
710abe8953c04b7c98920de1511265df,9dfdf2c4ee9411ea80bd0897986a29bb,77fdde36102f476180af0899ab991848,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
74a01cfe89d24af0bad3f9abba32760f,9dfdf2c4ee9411ea80bd0897986a29bb,94ef2ffabb7148c4b6e308eb2c802866,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
7531abfc625a44d4b94510bb1074cacf,9dfdf4a3ee9411ea80bd0897986a29bb,c72f2cb2de664f6daab759a3222db95f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-10-16 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
75f05a746e5d44129a26ae58c18b1213,9dfdf2c4ee9411ea80bd0897986a29bb,ea0a7e4237094f05bc17528c0d0a58d7,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
75f4e219b0654fe9abf5afe6c3476aa2,9dfdf2c4ee9411ea80bd0897986a29bb,09c8b38ed58646f6bf152ded93375c5b,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-08-10 00:00:00,2022-01-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
7bbc9cf8ee274e9b89852566d3443c7a,9dfdf2c4ee9411ea80bd0897986a29bb,38063042c3254df6978e4ff182d65020,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:33:04
6a0a35b7bec04ba3bed4f35a9240b644,9dfdf4a3ee9411ea80bd0897986a29bb,67b6fb26a2c947c5912754724840d39e,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-03-09 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
6ec8bf895605463fbc17556706117c97,9dfdf2c4ee9411ea80bd0897986a29bb,f19eb83c4d964a8d997645fc5b1b01e0,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-12-17 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
69e02939d0e74a51a9cff4fe5f1bdfef,9dfdf2c4ee9411ea80bd0897986a29bb,86477ec90b634bb08ddd26f1e590c438,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-01-11 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
735ba7a98e2e4a148207edb38b51c106,9dfdf4a3ee9411ea80bd0897986a29bb,7f5499d147254157b82c440e0d496073,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7aba16760e114215a1073dbeb155ac13,9dfdf2c4ee9411ea80bd0897986a29bb,ab1f0f07cccc415a88c9395a8b2a5744,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-11-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
77a198db312b46e18e8426448695e527,9dfdf805ee9411ea80bd0897986a29bb,57b3fb34db7d4eef92bbf6cf0510a293,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,免费卡,免费用户A,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
78752243a6964dc4a67c5ede4664f790,9dfdf4a3ee9411ea80bd0897986a29bb,96601260db424daabf74d074775710f0,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-11-09 00:00:00,2021-07-30 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
704939bdc0dd4e32a0d6595d09744003,9dfdf2c4ee9411ea80bd0897986a29bb,963aaa5eb7c34f67a8d8ab252761d676,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-02-20 00:00:00,2021-09-30 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
70ee05c36e8d4006a81ab94d8e6d21f4,9dfdf2c4ee9411ea80bd0897986a29bb,fe867e80edb6468d90ee00a5de739326,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-02 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
710a0ba9bc304230b7ce01d93dd60b92,9dfdf4a3ee9411ea80bd0897986a29bb,bc6d8e9794a647ccae6a2f65095dbfff,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7959bad58354448b973df996e84b16db,9dfdf2c4ee9411ea80bd0897986a29bb,481ebe8f2dc64706aa3fc0451b08c25c,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7d15d2a2171d47dfa85b285835b0bc70,9dfdf2c4ee9411ea80bd0897986a29bb,91e8c54c453f4c3dbbe1fb75e253850f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-05-26 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7d7cb83a2d0a43e1b9f849251f17ebae,9dfdf4a3ee9411ea80bd0897986a29bb,2caaff2bdd9e45268003b0fda7288d6a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-09-14 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7a05d11a9b6f4f76b58487a51ec73378,9dfdf2c4ee9411ea80bd0897986a29bb,d5264581f7f047d48d208e13ae5e9e85,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-11-30 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7bcaea7d28904dcdb5ebc5f1b164ecc8,9dfdf2c4ee9411ea80bd0897986a29bb,4b5371ec4134409d8ae879aab5e98ca3,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-10-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
706dffa71bbf40238ce88433538e6c06,9dfdf2c4ee9411ea80bd0897986a29bb,7155e9f00c164cbf9240e3f78cb050a8,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-01-12 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
70b0dc59ab034ff0bb324aa5023f3266,9dfdf4a3ee9411ea80bd0897986a29bb,8cb71bf6a3e6456bba52a0503185b5f2,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
708d196434ac42f98d841649bd3675ff,9dfdf4a3ee9411ea80bd0897986a29bb,3da44e571b3549578e84a3bc0bba4cc6,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-09-26 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
70f196c94ca34118bc76975ea3765a1e,9dfdf52bee9411ea80bd0897986a29bb,7afb7f5e3a7249998128ee46826aee81,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-06 00:00:00,2022-06-30 23:59:59,月卡,外部固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7474ea7762b144fd90df1691a9363ac2,9dfdf2c4ee9411ea80bd0897986a29bb,7e31d129d4484f1ab2495ea050710625,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-11-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
794270e0d596410691c3a447e39a44f7,9dfdf2c4ee9411ea80bd0897986a29bb,96bff2197b744981a8d60be21a21f401,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
75bde65cff5c49ac90900b0c1469bdfb,9dfdf2c4ee9411ea80bd0897986a29bb,13e3065cdf4a418ca2eee8cf4618d3cd,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-12-22 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7ab2fe163f49449da539acb8ed85cf31,9dfdf2c4ee9411ea80bd0897986a29bb,13be91398e0e43e18429cb5841412855,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-10-19 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7cc64c2276a84e4fba53e6783e69e47f,9dfdf4a3ee9411ea80bd0897986a29bb,ae02df96a0bb436bbb9b89896941a881,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-11-07 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7ca9091e25cb4fc98763d44fd8559e7b,9dfdf805ee9411ea80bd0897986a29bb,b173b1f3342b4b0799a33f3d216a3553,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,免费卡,免费用户A,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
78fd349454024b64bb7867cd1cfc272f,9dfdf2c4ee9411ea80bd0897986a29bb,16abd3de5c134621989345561fba35f7,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-02-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7d80d6251adc442fbd1ef7588501121b,9dfdf2c4ee9411ea80bd0897986a29bb,bda9d07013404d4ea706643098253ca7,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-03-12 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
88a0ed5f40aa44ab875426bc493f5f7b,9dfdf805ee9411ea80bd0897986a29bb,342d7aada469446c810d61a5168cf692,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,免费卡,免费用户A,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
88a5f57f75c24138a22befff33574faf,9dfdf2c4ee9411ea80bd0897986a29bb,de325e5ca4f94248b22a1d3a525d3934,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-05-17 00:00:00,2022-02-28 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
8b4320f39c1c46078a848d92e7f58583,9dfdf2c4ee9411ea80bd0897986a29bb,d9187417fa0e4defb64202f2593dab1f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
9550899b05e7464bac73f16991a9a365,9dfdf2c4ee9411ea80bd0897986a29bb,e9d598931fba4a29bb6950af1ba42285,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
96d0e48c8b3b4d43914ed21d3dbe3a16,9dfdf4a3ee9411ea80bd0897986a29bb,a67d57167a3d4670b616f5c830bda9c5,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-01-11 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
9d7cd50220e043a3a241da8c9e32cd14,9dfdf2c4ee9411ea80bd0897986a29bb,2207bda3ab624c7b8aed1ed022837b54,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-09-22 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
a25cdc63b12c4189be430c31d5858c87,9dfdf2c4ee9411ea80bd0897986a29bb,c3b473015c594b588f89fc309069073f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
a29ea3c0a5a74f3cadd192a28b091c5f,9dfdf440ee9411ea80bd0897986a29bb,59f2c00645774e099c029da8f468f3f6,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
a1356abdb4df4c4a80f9392680e9a248,9dfdf2c4ee9411ea80bd0897986a29bb,467348903ea54b3a83fef33d63514e9f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-08-04 00:00:00,2022-01-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
a0e349d0c87b497dba0a112e88a4a325,9dfdf4a3ee9411ea80bd0897986a29bb,334dec2f912f451caf14f35b940d5377,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
a544af69b3f8489a9ac2d6d7fa74e655,9dfdf440ee9411ea80bd0897986a29bb,83f28db7642c422285a3e81f92207ab1,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
7b93efbb893f483aba2e40d9c1badd60,9dfdf4a3ee9411ea80bd0897986a29bb,8e3df4fc52b94c41a0460a01c1251108,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-05-12 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
91f65d733a3647f0ac3a8606fec51b83,9dfdf2c4ee9411ea80bd0897986a29bb,2fa006a4c4a14e70b31fc2455d6392e7,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-02-20 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 16:38:34,null,null,null,2021-11-19 16:34:04
